scene	region	region_order	exclusion	point_order	x	z	edge_outset
kashyyyk_rryatt_trail	rryatt_islandone	2	0	13	868.003	3705.290	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	14	812.006	3667.646	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	15	812.003	3640.004	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	16	848.003	3595.991	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	17	824.001	3494.611	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	18	816.013	3472.005	5.0
kashyyyk_rryatt_trail	rryatt_islandone	2	0	19	901.500	3453.936	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	0	996.265	3896.007	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	1	968.012	3963.758	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	2	997.474	4011.952	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	3	1046.255	4007.898	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	4	1087.403	3964.250	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	5	1055.991	3936.018	5.0
kashyyyk_rryatt_trail	rryatt_islandtwo	3	0	6	1019.974	3892.002	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	0	1268.463	4064.075	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	1	1244.013	4036.003	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	2	1208.014	4084.001	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	3	1168.004	4128.156	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	4	1185.652	4151.997	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	5	1239.990	4123.193	5.0
kashyyyk_rryatt_trail	rryatt_islandthree	4	0	6	1275.513	4091.237	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	0	1107.983	4180.005	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	1	1072.003	4168.006	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	2	961.545	4188.000	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	3	868.009	4328.001	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	4	812.010	4383.443	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	5	807.841	4469.697	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	6	788.001	4472.002	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	7	780.006	4514.819	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	8	819.991	4520.000	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	9	835.994	4436.004	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	10	843.977	4375.981	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	11	940.057	4401.294	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	12	1024.860	4362.722	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	13	1079.976	4358.047	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	14	1127.396	4312.375	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	15	1131.300	4258.754	5.0
kashyyyk_rryatt_trail	rryatt_islandfour	5	0	16	1108.018	4199.997	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	0	1240.867	4279.963	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	1	1232.012	4375.975	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	2	1295.986	4431.977	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	3	1489.784	4491.970	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	4	1547.996	4495.994	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	5	1544.209	4440.096	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	6	1479.569	4447.927	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	7	1415.999	4378.527	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	8	1414.364	4355.027	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	9	1491.723	4329.046	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	10	1535.214	4270.481	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	11	1490.264	4240.014	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	12	1339.999	4264.009	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	13	1208.020	4260.006	5.0
kashyyyk_rryatt_trail	rodianisland	6	0	14	1207.012	4275.970	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	0	1646.387	4203.992	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	1	1681.808	4235.953	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	2	1703.998	4193.184	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	3	1611.978	4074.474	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	4	1628.336	4003.939	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	5	1690.234	3985.593	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	6	1653.904	3956.428	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	7	1593.309	3996.621	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	8	1581.885	4067.949	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	9	1662.630	4156.616	5.0
kashyyyk_rryatt_trail	rryattislandfour	7	0	10	1632.009	4184.008	5.0
kashyyyk_dead_forest	deadforest_main	0	0	0	76.841	-471.982	5.0
kashyyyk_dead_forest	deadforest_main	0	0	1	17.836	-371.741	5.0
kashyyyk_dead_forest	deadforest_main	0	0	2	-55.962	-336.292	5.0
kashyyyk_dead_forest	deadforest_main	0	0	3	-65.994	-307.427	5.0
kashyyyk_dead_forest	deadforest_main	0	0	4	-141.115	-286.655	5.0
kashyyyk_dead_forest	deadforest_main	0	0	5	-187.997	-275.997	5.0
kashyyyk_dead_forest	deadforest_main	0	0	6	-187.986	-237.799	5.0
kashyyyk_dead_forest	deadforest_main	0	0	7	-223.985	-199.651	5.0
kashyyyk_dead_forest	deadforest_main	0	0	8	-273.220	-76.694	5.0
kashyyyk_dead_forest	deadforest_main	0	0	9	-235.085	-72.264	5.0
kashyyyk_dead_forest	deadforest_main	0	0	10	-196.011	-204.001	5.0
kashyyyk_dead_forest	deadforest_main	0	0	11	-123.242	-256.826	5.0
kashyyyk_dead_forest	deadforest_main	0	0	12	-53.592	-291.661	5.0
kashyyyk_dead_forest	deadforest_main	0	0	13	-10.361	-280.592	5.0
kashyyyk_dead_forest	deadforest_main	0	0	14	27.961	-304.782	5.0
kashyyyk_dead_forest	deadforest_main	0	0	15	57.070	-356.019	5.0
kashyyyk_dead_forest	deadforest_main	0	0	16	123.304	-325.258	5.0
kashyyyk_dead_forest	deadforest_main	0	0	17	128.509	-363.999	5.0
kashyyyk_dead_forest	deadforest_main	0	0	18	79.985	-383.901	5.0
kashyyyk_dead_forest	deadforest_main	0	0	19	99.528	-473.494	5.0
kashyyyk_dead_forest	deadforestbig	1	0	0	119.654	-357.717	5.0
kashyyyk_dead_forest	deadforestbig	1	0	1	245.118	-487.994	5.0
kashyyyk_dead_forest	deadforestbig	1	0	2	341.633	-438.447	5.0
kashyyyk_dead_forest	deadforestbig	1	0	3	423.559	-483.991	5.0
kashyyyk_dead_forest	deadforestbig	1	0	4	475.997	-435.104	5.0
kashyyyk_dead_forest	deadforestbig	1	0	5	479.958	-310.296	5.0
kashyyyk_dead_forest	deadforestbig	1	0	6	455.964	-286.609	5.0
kashyyyk_dead_forest	deadforestbig	1	0	7	483.996	-249.631	5.0
kashyyyk_dead_forest	deadforestbig	1	0	8	471.997	-184.230	5.0
kashyyyk_dead_forest	deadforestbig	1	0	9	455.981	-108.001	5.0
kashyyyk_dead_forest	deadforestbig	1	0	10	367.976	-89.451	5.0
kashyyyk_dead_forest	deadforestbig	1	0	11	285.344	24.167	5.0
kashyyyk_dead_forest	deadforestbig	1	0	12	399.987	173.989	5.0
kashyyyk_dead_forest	deadforestbig	1	0	13	399.683	211.060	5.0
kashyyyk_dead_forest	deadforestbig	1	0	14	325.414	269.859	5.0
kashyyyk_dead_forest	deadforestbig	1	0	15	319.993	313.565	5.0
kashyyyk_dead_forest	deadforestbig	1	0	16	166.117	323.012	5.0
kashyyyk_dead_forest	deadforestbig	1	0	17	79.121	267.614	5.0
kashyyyk_dead_forest	deadforestbig	1	0	18	100.012	168.002	5.0
kashyyyk_dead_forest	deadforestbig	1	0	19	72.008	-36.000	5.0
kashyyyk_dead_forest	deadforestbig	1	0	20	140.009	-171.986	5.0
kashyyyk_dead_forest	deadforestbig	1	0	21	119.089	-336.895	5.0
kashyyyk_dead_forest	deadforest_village	2	0	0	-145.809	-268.414	5.0
kashyyyk_dead_forest	deadforest_village	2	0	1	-68.606	-191.998	5.0
kashyyyk_dead_forest	deadforest_village	2	0	2	-102.107	-152.017	5.0
kashyyyk_dead_forest	deadforest_village	2	0	3	-148.919	-91.506	5.0
kashyyyk_dead_forest	deadforest_village	2	0	4	-187.989	-94.803	5.0
kashyyyk_dead_forest	deadforest_village	2	0	5	-203.997	-129.828	5.0
kashyyyk_dead_forest	deadforest_village	2	0	6	-188.000	-174.895	5.0
kashyyyk_dead_forest	deadforest_village	2	0	7	-167.610	-183.989	5.0
kashyyyk_dead_forest	deadforest_village	2	0	8	-119.958	-171.997	5.0
kashyyyk_dead_forest	deadforest_village	2	0	9	-103.981	-196.009	5.0
kashyyyk_dead_forest	deadforest_village	2	0	10	-165.701	-241.462	5.0
kashyyyk_dead_forest	deadforest_arena	3	0	0	-265.196	-185.821	5.0
kashyyyk_dead_forest	deadforest_arena	3	0	1	-276.560	-157.229	5.0
kashyyyk_dead_forest	deadforest_arena	3	0	2	-307.999	-172.011	5.0
kashyyyk_dead_forest	deadforest_arena	3	0	3	-315.998	-189.902	5.0
kashyyyk_dead_forest	deadforest_arena	3	0	4	-283.269	-203.238	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	0	-264.007	-391.993	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	1	-295.995	-356.024	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	2	-315.990	-391.994	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	3	-335.388	-408.919	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	4	-360.001	-383.001	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	5	-368.006	-345.062	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	6	-415.947	-371.992	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	7	-391.996	-418.831	5.0
kashyyyk_dead_forest	deadforest_camp	4	0	8	-308.022	-423.999	5.0
kashyyyk_dead_forest	deadforest_river	5	0	0	-364.011	-370.686	5.0
kashyyyk_dead_forest	deadforest_river	5	0	1	-372.000	-252.026	5.0
kashyyyk_dead_forest	deadforest_river	5	0	2	-376.001	-179.994	5.0
kashyyyk_dead_forest	deadforest_river	5	0	3	-312.018	-107.986	5.0
kashyyyk_dead_forest	deadforest_river	5	0	4	-238.950	-83.010	5.0
kashyyyk_dead_forest	deadforest_river	5	0	5	-124.026	-59.976	5.0
kashyyyk_dead_forest	deadforest_river	5	0	6	7.976	-15.952	5.0
kashyyyk_dead_forest	deadforest_river	5	0	7	173.431	5.457	5.0
kashyyyk_dead_forest	deadforest_river	5	0	8	95.033	143.999	5.0
kashyyyk_dead_forest	deadforest_river	5	0	9	-4.270	111.993	5.0
kashyyyk_dead_forest	deadforest_river	5	0	10	-107.088	73.924	5.0
kashyyyk_dead_forest	deadforest_river	5	0	11	-197.431	100.989	5.0
kashyyyk_dead_forest	deadforest_river	5	0	12	-255.985	163.994	5.0
kashyyyk_dead_forest	deadforest_river	5	0	13	-367.990	71.990	5.0
kashyyyk_dead_forest	deadforest_river	5	0	14	-459.964	-199.994	5.0
kashyyyk_dead_forest	deadforest_river	5	0	15	-439.989	-326.859	5.0
kashyyyk_dead_forest	deadforest_river	5	0	16	-391.995	-418.831	5.0
kashyyyk_dead_forest	deadforest_river	5	0	17	-355.995	-419.979	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	0	-382.798	27.976	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	1	-353.911	106.269	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	2	-245.444	165.131	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	3	-153.528	195.779	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	4	-123.975	259.998	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	5	-103.308	228.573	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	6	36.007	259.997	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	7	159.895	309.699	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	8	114.085	206.988	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	9	46.643	198.482	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	10	-47.997	176.841	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	11	-118.174	62.428	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	12	-258.736	-60.730	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	13	-404.839	-125.678	5.0
kashyyyk_dead_forest	deadforest_rivernorth	6	0	14	-395.976	-0.010	5.0
kashyyyk_dead_forest	deadforest_north	7	0	0	-354.774	84.193	5.0
kashyyyk_dead_forest	deadforest_north	7	0	1	-363.977	161.905	5.0
kashyyyk_dead_forest	deadforest_north	7	0	2	-355.999	199.971	5.0
kashyyyk_dead_forest	deadforest_north	7	0	3	-303.984	275.541	5.0
kashyyyk_dead_forest	deadforest_north	7	0	4	-307.997	300.006	5.0
kashyyyk_dead_forest	deadforest_north	7	0	5	-327.993	333.357	5.0
kashyyyk_dead_forest	deadforest_north	7	0	6	-310.754	387.999	5.0
kashyyyk_dead_forest	deadforest_north	7	0	7	-275.032	415.948	5.0
kashyyyk_dead_forest	deadforest_north	7	0	8	-226.094	415.395	5.0
kashyyyk_dead_forest	deadforest_north	7	0	9	-159.998	459.987	5.0
kashyyyk_dead_forest	deadforest_north	7	0	10	-112.001	400.720	5.0
kashyyyk_dead_forest	deadforest_north	7	0	11	-112.003	289.643	5.0
kashyyyk_dead_forest	deadforest_north	7	0	12	-175.597	316.006	5.0
kashyyyk_dead_forest	deadforest_north	7	0	13	-212.776	260.029	5.0
kashyyyk_dead_forest	deadforest_north	7	0	14	-287.840	244.222	5.0
kashyyyk_dead_forest	deadforest_north	7	0	15	-316.217	228.013	5.0
kashyyyk_dead_forest	deadforest_north	7	0	16	-340.055	192.041	5.0
kashyyyk_dead_forest	deadforest_north	7	0	17	-336.074	137.738	5.0
kashyyyk_dead_forest	deadforest_north	7	0	18	-324.444	113.680	5.0
kashyyyk_hunting	etyyy_entrance	0	0	0	663.774	683.964	5.0
kashyyyk_hunting	etyyy_entrance	0	0	1	572.027	604.401	5.0
kashyyyk_hunting	etyyy_entrance	0	0	2	560.897	575.982	5.0
kashyyyk_hunting	etyyy_entrance	0	0	3	533.957	571.992	5.0
kashyyyk_hunting	etyyy_entrance	0	0	4	480.129	527.996	5.0
kashyyyk_hunting	etyyy_entrance	0	0	5	443.983	595.993	5.0
kashyyyk_hunting	etyyy_entrance	0	0	6	325.079	643.998	5.0
kashyyyk_hunting	etyyy_entrance	0	0	7	243.990	632.000	5.0
kashyyyk_hunting	etyyy_entrance	0	0	8	175.982	627.981	5.0
kashyyyk_hunting	etyyy_entrance	0	0	9	156.020	610.950	5.0
kashyyyk_hunting	etyyy_entrance	0	0	10	138.305	595.990	5.0
kashyyyk_hunting	etyyy_entrance	0	0	11	104.012	607.991	5.0
kashyyyk_hunting	etyyy_entrance	0	0	12	80.005	556.011	5.0
kashyyyk_hunting	etyyy_entrance	0	0	13	112.017	503.994	5.0
kashyyyk_hunting	etyyy_entrance	0	0	14	88.021	451.999	5.0
kashyyyk_hunting	etyyy_entrance	0	0	15	72.011	425.144	5.0
kashyyyk_hunting	etyyy_entrance	0	0	16	118.475	372.003	5.0
kashyyyk_hunting	etyyy_entrance	0	0	17	151.988	380.011	5.0
kashyyyk_hunting	etyyy_entrance	0	0	18	163.998	404.002	5.0
kashyyyk_hunting	etyyy_entrance	0	0	19	206.876	436.009	5.0
kashyyyk_hunting	etyyy_entrance	0	0	20	264.001	404.023	5.0
kashyyyk_hunting	etyyy_entrance	0	0	21	355.999	408.005	5.0
kashyyyk_hunting	etyyy_entrance	0	0	22	392.246	436.001	5.0
kashyyyk_hunting	etyyy_entrance	0	0	23	519.999	456.036	5.0
kashyyyk_hunting	etyyy_entrance	0	0	24	599.998	504.012	5.0
kashyyyk_hunting	etyyy_entrance	0	0	25	607.579	554.736	5.0
kashyyyk_hunting	etyyy_entrance	0	0	26	631.775	616.279	5.0
kashyyyk_hunting	etyyy_entrance	0	0	27	671.999	665.856	5.0
kashyyyk_hunting	etyyylanding	1	0	0	82.090	427.248	5.0
kashyyyk_hunting	etyyylanding	1	0	1	-13.151	382.413	5.0
kashyyyk_hunting	etyyylanding	1	0	2	-44.004	389.265	5.0
kashyyyk_hunting	etyyylanding	1	0	3	-52.035	431.985	5.0
kashyyyk_hunting	etyyylanding	1	0	4	-97.912	447.998	5.0
kashyyyk_hunting	etyyylanding	1	0	5	-128.015	485.012	5.0
kashyyyk_hunting	etyyylanding	1	0	6	-128.000	543.972	5.0
kashyyyk_hunting	etyyylanding	1	0	7	-148.005	554.119	5.0
kashyyyk_hunting	etyyylanding	1	0	8	-136.027	572.453	5.0
kashyyyk_hunting	etyyylanding	1	0	9	-98.616	588.001	5.0
kashyyyk_hunting	etyyylanding	1	0	10	-75.975	568.080	5.0
kashyyyk_hunting	etyyylanding	1	0	11	-99.979	555.989	5.0
kashyyyk_hunting	etyyylanding	1	0	12	-95.998	532.011	5.0
kashyyyk_hunting	etyyylanding	1	0	13	-56.010	532.005	5.0
kashyyyk_hunting	etyyylanding	1	0	14	-40.002	560.002	5.0
kashyyyk_hunting	etyyylanding	1	0	15	-80.008	615.968	5.0
kashyyyk_hunting	etyyylanding	1	0	16	-76.000	651.996	5.0
kashyyyk_hunting	etyyylanding	1	0	17	-118.950	679.990	5.0
kashyyyk_hunting	etyyylanding	1	0	18	-236.012	695.998	5.0
kashyyyk_hunting	etyyylanding	1	0	19	-315.997	691.982	5.0
kashyyyk_hunting	etyyylanding	1	0	20	-318.035	635.995	5.0
kashyyyk_hunting	etyyylanding	1	0	21	-364.011	655.993	5.0
kashyyyk_hunting	etyyylanding	1	0	22	-376.004	729.747	5.0
kashyyyk_hunting	etyyylanding	1	0	23	-352.023	791.992	5.0
kashyyyk_hunting	etyyylanding	1	0	24	-392.011	836.019	5.0
kashyyyk_hunting	etyyylanding	1	0	25	-364.000	875.999	5.0
kashyyyk_hunting	etyyylanding	1	0	26	-435.982	903.986	5.0
kashyyyk_hunting	etyyylanding	1	0	27	-504.611	867.998	5.0
kashyyyk_hunting	etyyylanding	1	0	28	-512.001	915.981	5.0
kashyyyk_hunting	etyyylanding	1	0	29	-607.077	947.981	5.0
kashyyyk_hunting	etyyylanding	1	0	30	-659.992	915.992	5.0
kashyyyk_hunting	etyyylanding	1	0	31	-655.965	844.049	5.0
kashyyyk_hunting	etyyylanding	1	0	32	-592.004	828.006	5.0
kashyyyk_hunting	etyyylanding	1	0	33	-568.005	848.011	5.0
kashyyyk_hunting	etyyylanding	1	0	34	-543.995	852.020	5.0
kashyyyk_hunting	etyyylanding	1	0	35	-543.994	831.995	5.0
kashyyyk_hunting	etyyylanding	1	0	36	-579.993	787.994	5.0
kashyyyk_hunting	etyyylanding	1	0	37	-671.987	811.991	5.0
kashyyyk_hunting	etyyylanding	1	0	38	-687.944	780.002	5.0
kashyyyk_hunting	etyyylanding	1	0	39	-647.986	740.001	5.0
kashyyyk_hunting	etyyylanding	1	0	40	-584.776	648.001	5.0
kashyyyk_hunting	etyyylanding	1	0	41	-463.931	482.905	5.0
kashyyyk_hunting	etyyylanding	1	0	42	-543.981	193.431	5.0
kashyyyk_hunting	etyyylanding	1	0	43	-439.992	36.011	5.0
kashyyyk_hunting	etyyylanding	1	0	44	-407.980	-87.969	5.0
kashyyyk_hunting	etyyylanding	1	0	45	-180.002	-103.956	5.0
kashyyyk_hunting	etyyylanding	1	0	46	-155.017	-67.998	5.0
kashyyyk_hunting	etyyylanding	1	0	47	146.239	104.027	5.0
kashyyyk_hunting	etyyylanding	1	0	48	112.777	267.966	5.0
kashyyyk_hunting	etyyylanding	1	0	49	35.983	309.786	5.0
kashyyyk_hunting	etyyylanding	1	0	50	133.369	384.381	5.0
kashyyyk_hunting	etyyyeast	2	0	0	168.971	164.249	5.0
kashyyyk_hunting	etyyyeast	2	0	1	215.535	124.722	5.0
kashyyyk_hunting	etyyyeast	2	0	2	295.176	176.280	5.0
kashyyyk_hunting	etyyyeast	2	0	3	435.990	20.753	5.0
kashyyyk_hunting	etyyyeast	2	0	4	412.865	-38.870	5.0
kashyyyk_hunting	etyyyeast	2	0	5	516.220	-81.225	5.0
kashyyyk_hunting	etyyyeast	2	0	6	668.011	113.528	5.0
kashyyyk_hunting	etyyyeast	2	0	7	703.261	113.909	5.0
kashyyyk_hunting	etyyyeast	2	0	8	753.204	146.063	5.0
kashyyyk_hunting	etyyyeast	2	0	9	759.532	183.664	5.0
kashyyyk_hunting	etyyyeast	2	0	10	801.894	253.370	5.0
kashyyyk_hunting	etyyyeast	2	0	11	868.111	273.157	5.0
kashyyyk_hunting	etyyyeast	2	0	12	877.904	297.657	5.0
kashyyyk_hunting	etyyyeast	2	0	13	861.362	371.976	5.0
kashyyyk_hunting	etyyyeast	2	0	14	899.998	415.983	5.0
kashyyyk_hunting	etyyyeast	2	0	15	896.042	334.221	5.0
kashyyyk_hunting	etyyyeast	2	0	16	927.617	331.562	5.0
kashyyyk_hunting	etyyyeast	2	0	17	960.003	438.114	5.0
kashyyyk_hunting	etyyyeast	2	0	18	940.700	507.522	5.0
kashyyyk_hunting	etyyyeast	2	0	19	1028.700	599.960	5.0
kashyyyk_hunting	etyyyeast	2	0	20	1100.180	615.993	5.0
kashyyyk_hunting	etyyyeast	2	0	21	1139.970	568.022	5.0
kashyyyk_hunting	etyyyeast	2	0	22	1089.146	524.641	5.0
kashyyyk_hunting	etyyyeast	2	0	23	1047.984	475.572	5.0
kashyyyk_hunting	etyyyeast	2	0	24	1065.917	431.899	5.0
kashyyyk_hunting	etyyyeast	2	0	25	1058.168	383.270	5.0
kashyyyk_hunting	etyyyeast	2	0	26	1095.993	395.987	5.0
kashyyyk_hunting	etyyyeast	2	0	27	963.646	274.958	5.0
kashyyyk_hunting	etyyyeast	2	0	28	840.942	135.732	5.0
kashyyyk_hunting	etyyyeast	2	0	29	1017.792	225.218	5.0
kashyyyk_hunting	etyyyeast	2	0	30	1104.200	202.748	5.0
kashyyyk_hunting	etyyyeast	2	0	31	1107.984	133.702	5.0
kashyyyk_hunting	etyyyeast	2	0	32	932.012	112.012	5.0
kashyyyk_hunting	etyyyeast	2	0	33	915.999	72.001	5.0
kashyyyk_hunting	etyyyeast	2	0	34	743.084	-25.110	5.0
kashyyyk_hunting	etyyyeast	2	0	35	776.680	-71.753	5.0
kashyyyk_hunting	etyyyeast	2	0	36	819.970	-93.903	5.0
kashyyyk_hunting	etyyyeast	2	0	37	749.285	-89.447	5.0
kashyyyk_hunting	etyyyeast	2	0	38	705.113	-121.665	5.0
kashyyyk_hunting	etyyyeast	2	0	39	743.990	-144.000	5.0
kashyyyk_hunting	etyyyeast	2	0	40	728.265	-159.997	5.0
kashyyyk_hunting	etyyyeast	2	0	41	678.409	-156.949	5.0
kashyyyk_hunting	etyyyeast	2	0	42	573.849	-197.077	5.0
kashyyyk_hunting	etyyyeast	2	0	43	522.241	-171.986	5.0
kashyyyk_hunting	etyyyeast	2	0	44	504.316	-176.184	5.0
kashyyyk_hunting	etyyyeast	2	0	45	463.975	-262.957	5.0
kashyyyk_hunting	etyyyeast	2	0	46	413.561	-320.627	5.0
kashyyyk_hunting	etyyyeast	2	0	47	371.820	-338.739	5.0
kashyyyk_hunting	etyyyeast	2	0	48	365.658	-365.955	5.0
kashyyyk_hunting	etyyyeast	2	0	49	330.613	-402.550	5.0
kashyyyk_hunting	etyyyeast	2	0	50	232.802	-306.757	5.0
kashyyyk_hunting	etyyyeast	2	0	51	235.993	-280.018	5.0
kashyyyk_hunting	etyyyeast	2	0	52	259.279	-240.121	5.0
kashyyyk_hunting	etyyyeast	2	0	53	211.871	-141.789	5.0
kashyyyk_hunting	etyyyeast	2	0	54	192.641	-134.069	5.0
kashyyyk_hunting	etyyyeast	2	0	55	194.955	-91.518	5.0
kashyyyk_hunting	etyyyeast	2	0	56	131.993	-63.012	5.0
kashyyyk_hunting	etyyyeast	2	0	57	38.225	-66.324	5.0
kashyyyk_hunting	etyyyeast	2	0	58	25.975	-29.205	5.0
kashyyyk_hunting	etyyyeast	2	0	59	34.977	5.603	5.0
kashyyyk_hunting	etyyyeast	2	0	60	166.223	73.202	5.0
kashyyyk_hunting	etyyyeast	2	0	61	115.574	94.919	5.0
kashyyyk_hunting	etyyyspider	3	0	0	418.355	-299.350	5.0
kashyyyk_hunting	etyyyspider	3	0	1	422.033	-327.646	5.0
kashyyyk_hunting	etyyyspider	3	0	2	468.169	-356.326	5.0
kashyyyk_hunting	etyyyspider	3	0	3	603.986	-340.001	5.0
kashyyyk_hunting	etyyyspider	3	0	4	692.005	-329.419	5.0
kashyyyk_hunting	etyyyspider	3	0	5	701.397	-316.084	5.0
kashyyyk_hunting	etyyyspider	3	0	6	734.657	-346.059	5.0
kashyyyk_hunting	etyyyspider	3	0	7	792.849	-336.046	5.0
kashyyyk_hunting	etyyyspider	3	0	8	816.083	-316.031	5.0
kashyyyk_hunting	etyyyspider	3	0	9	875.132	-336.001	5.0
kashyyyk_hunting	etyyyspider	3	0	10	960.000	-350.617	5.0
kashyyyk_hunting	etyyyspider	3	0	11	960.000	-348.142	5.0
kashyyyk_hunting	etyyyspider	3	0	12	1056.536	-356.478	5.0
kashyyyk_hunting	etyyyspider	3	0	13	1175.982	-363.677	5.0
kashyyyk_hunting	etyyyspider	3	0	14	1191.220	-388.001	5.0
kashyyyk_hunting	etyyyspider	3	0	15	1247.986	-404.005	5.0
kashyyyk_hunting	etyyyspider	3	0	16	1263.996	-451.482	5.0
kashyyyk_hunting	etyyyspider	3	0	17	1291.997	-473.786	5.0
kashyyyk_hunting	etyyyspider	3	0	18	1267.994	-539.989	5.0
kashyyyk_hunting	etyyyspider	3	0	19	1219.992	-595.980	5.0
kashyyyk_hunting	etyyyspider	3	0	20	1183.986	-603.979	5.0
kashyyyk_hunting	etyyyspider	3	0	21	1117.113	-647.985	5.0
kashyyyk_hunting	etyyyspider	3	0	22	1032.005	-655.989	5.0
kashyyyk_hunting	etyyyspider	3	0	23	965.206	-595.299	5.0
kashyyyk_hunting	etyyyspider	3	0	24	896.010	-531.995	5.0
kashyyyk_hunting	etyyyspider	3	0	25	791.449	-499.975	5.0
kashyyyk_hunting	etyyyspider	3	0	26	795.996	-583.998	5.0
kashyyyk_hunting	etyyyspider	3	0	27	729.987	-627.216	5.0
kashyyyk_hunting	etyyyspider	3	0	28	688.025	-643.995	5.0
kashyyyk_hunting	etyyyspider	3	0	29	672.000	-596.021	5.0
kashyyyk_hunting	etyyyspider	3	0	30	689.869	-581.130	5.0
kashyyyk_hunting	etyyyspider	3	0	31	739.456	-581.855	5.0
